包螟家疙,包螟矫埃,困档,版档,炼困(cm),荐柯(∩),堪盒(PSU),蜡狼颇绊(m),蜡狼颇林扁(sec),弥措颇绊(m),弥措颇林扁(sec),浅加(m/s),,浅氢(deg),扁柯(∩),扁拘(hPa),矫沥(m)
傣利档,2022-12-19 21:01,37.226333,126.156556,293,-,-,-,-,-,-,1.1,合合辑,329,-3.6,1028,-
傣利档,2022-12-19 21:02,37.226333,126.156556,294,-,-,-,-,-,-,1,合辑,325,-3.8,1028,-
傣利档,2022-12-19 21:03,37.226333,126.156556,296,-,-,-,-,-,-,0.8,合辑,314,-3.9,1028,-
傣利档,2022-12-19 21:04,37.226333,126.156556,297,-,-,-,-,-,-,0.1,合辑,312,-4,1028,-
傣利档,2022-12-19 21:05,37.226333,126.156556,298,-,-,-,-,-,-,0.1,辑合辑,300,-4.1,1028,-
傣利档,2022-12-19 21:06,37.226333,126.156556,299,-,-,-,-,-,-,0.1,辑合辑,294,-4.1,1028,-
傣利档,2022-12-19 21:07,37.226333,126.156556,301,-,-,-,-,-,-,0.1,辑,271,-4.2,1027.9,-
傣利档,2022-12-19 21:08,37.226333,126.156556,302,-,-,-,-,-,-,0.3,合合辑,333,-4.2,1027.8,-
傣利档,2022-12-19 21:09,37.226333,126.156556,303,-,-,-,-,-,-,0.8,合合悼,29,-4.2,1027.8,-
傣利档,2022-12-19 21:10,37.226333,126.156556,304,-,-,-,-,-,-,0.2,合合辑,344,-4,1027.8,-
傣利档,2022-12-19 21:11,37.226333,126.156556,306,-,-,-,-,-,-,0.7,合合悼,31,-3.9,1027.8,-
傣利档,2022-12-19 21:12,37.226333,126.156556,307,-,-,-,-,-,-,1.5,合悼,37,-3.7,1027.8,-
傣利档,2022-12-19 21:13,37.226333,126.156556,308,-,-,-,-,-,-,1.4,悼巢悼,102,-3.5,1027.8,-
傣利档,2022-12-19 21:14,37.226333,126.156556,310,-,-,-,-,-,-,0.9,悼,91,-3.3,1027.8,-
傣利档,2022-12-19 21:15,37.226333,126.156556,311,-,-,-,-,-,-,0.9,悼合悼,77,-3,1027.8,-
傣利档,2022-12-19 21:16,37.226333,126.156556,312,-,-,-,-,-,-,1.1,合,357,-2.8,1027.8,-
傣利档,2022-12-19 21:17,37.226333,126.156556,314,-,-,-,-,-,-,0.6,合,357,-2.8,1027.8,-
傣利档,2022-12-19 21:18,37.226333,126.156556,315,-,-,-,-,-,-,1.1,合,359,-2.9,1027.8,-
傣利档,2022-12-19 21:19,37.226333,126.156556,317,-,-,-,-,-,-,1.3,合,355,-3,1027.8,-
傣利档,2022-12-19 21:20,37.226333,126.156556,319,-,-,-,-,-,-,1.3,合,351,-3.1,1027.8,-
傣利档,2022-12-19 21:21,37.226333,126.156556,320,-,-,-,-,-,-,1,合合辑,344,-3.2,1027.8,-
傣利档,2022-12-19 21:22,37.226333,126.156556,322,-,-,-,-,-,-,1,悼合悼,67,-3.3,1027.8,-
傣利档,2022-12-19 21:23,37.226333,126.156556,323,-,-,-,-,-,-,1.6,悼合悼,71,-3.2,1027.8,-
傣利档,2022-12-19 21:24,37.226333,126.156556,324,-,-,-,-,-,-,0.7,合合悼,26,-3,1027.8,-
傣利档,2022-12-19 21:25,37.226333,126.156556,326,-,-,-,-,-,-,2.8,悼,89,-2.8,1027.8,-
傣利档,2022-12-19 21:26,37.226333,126.156556,327,-,-,-,-,-,-,2.5,悼,97,-2.6,1027.8,-
傣利档,2022-12-19 21:27,37.226333,126.156556,328,-,-,-,-,-,-,2.1,悼,99,-2.4,1027.8,-
傣利档,2022-12-19 21:28,37.226333,126.156556,330,-,-,-,-,-,-,1.2,悼巢悼,109,-2.4,1027.8,-
傣利档,2022-12-19 21:29,37.226333,126.156556,331,-,-,-,-,-,-,0.9,悼巢悼,111,-2.4,1027.8,-
傣利档,2022-12-19 21:30,37.226333,126.156556,333,-,-,-,-,-,-,0.9,悼巢悼,102,-2.4,1027.8,-
傣利档,2022-12-19 21:31,37.226333,126.156556,334,-,-,-,-,-,-,0.6,合,350,-2.3,1027.8,-
傣利档,2022-12-19 21:32,37.226333,126.156556,335,-,-,-,-,-,-,0.5,合合辑,335,-2.4,1027.8,-
傣利档,2022-12-19 21:33,37.226333,126.156556,337,-,-,-,-,-,-,0.9,合合辑,336,-2.7,1027.8,-
傣利档,2022-12-19 21:34,37.226333,126.156556,339,-,-,-,-,-,-,1.2,合合辑,339,-3,1027.8,-
傣利档,2022-12-19 21:35,37.226333,126.156556,340,-,-,-,-,-,-,1.5,合,359,-3.3,1027.8,-
傣利档,2022-12-19 21:36,37.226333,126.156556,342,-,-,-,-,-,-,1.7,合,358,-3.4,1027.8,-
傣利档,2022-12-19 21:37,37.226333,126.156556,343,-,-,-,-,-,-,1.5,合,356,-3.4,1027.8,-
傣利档,2022-12-19 21:38,37.226333,126.156556,345,-,-,-,-,-,-,1.3,合,351,-3.4,1027.8,-
傣利档,2022-12-19 21:39,37.226333,126.156556,346,-,-,-,-,-,-,1.2,合合悼,14,-3.5,1027.8,-
傣利档,2022-12-19 21:40,37.226333,126.156556,347,-,-,-,-,-,-,1.6,合悼,56,-3.4,1027.8,-
傣利档,2022-12-19 21:41,37.226333,126.156556,349,-,-,-,-,-,-,1,合悼,51,-3.1,1027.8,-
傣利档,2022-12-19 21:42,37.226333,126.156556,351,-,-,-,-,-,-,1.2,合,1,-2.9,1027.9,-
傣利档,2022-12-19 21:43,37.226333,126.156556,353,-,-,-,-,-,-,1.2,合,358,-2.9,1028,-
傣利档,2022-12-19 21:44,37.226333,126.156556,354,-,-,-,-,-,-,1.1,合,355,-2.9,1028,-
傣利档,2022-12-19 21:45,37.226333,126.156556,356,-,-,-,-,-,-,0.9,合,10,-2.9,1028,-
傣利档,2022-12-19 21:46,37.226333,126.156556,357,-,-,-,-,-,-,0.7,合合悼,14,-2.9,1028,-
傣利档,2022-12-19 21:47,37.226333,126.156556,358,-,-,-,-,-,-,0.7,合,2,-2.9,1028,-
傣利档,2022-12-19 21:48,37.226333,126.156556,359,-,-,-,-,-,-,1.4,合合悼,12,-3,1028,-
傣利档,2022-12-19 21:49,37.226333,126.156556,361,-,-,-,-,-,-,1.4,合,354,-3.1,1028,-
傣利档,2022-12-19 21:50,37.226333,126.156556,363,-,-,-,-,-,-,1.3,合,351,-3.2,1028,-
傣利档,2022-12-19 21:51,37.226333,126.156556,364,-,-,-,-,-,-,1.5,合,358,-3.2,1028,-
傣利档,2022-12-19 21:52,37.226333,126.156556,366,-,-,-,-,-,-,1.5,合,351,-3.3,1028,-
傣利档,2022-12-19 21:53,37.226333,126.156556,368,-,-,-,-,-,-,0.9,合合辑,344,-3.3,1028,-
傣利档,2022-12-19 21:54,37.226333,126.156556,369,-,-,-,-,-,-,1.3,合合辑,335,-3.3,1028,-
傣利档,2022-12-19 21:55,37.226333,126.156556,371,-,-,-,-,-,-,1,合合辑,333,-3.4,1028,-
傣利档,2022-12-19 21:56,37.226333,126.156556,373,-,-,-,-,-,-,1.2,合合辑,340,-3.5,1028,-
傣利档,2022-12-19 21:57,37.226333,126.156556,375,-,-,-,-,-,-,0.8,合,350,-3.6,1028,-
傣利档,2022-12-19 21:58,37.226333,126.156556,376,-,-,-,-,-,-,0.8,合,349,-3.7,1028.1,-
傣利档,2022-12-19 21:59,37.226333,126.156556,378,-,-,-,-,-,-,0.4,合合辑,340,-3.8,1028.2,-
傣利档,2022-12-19 22:00,37.226333,126.156556,379,-,-,-,-,-,-,0.7,合辑,313,-3.9,1028.1,-
傣利档,2022-12-19 22:01,37.226333,126.156556,380,-,-,-,-,-,-,0.9,合辑,307,-4.1,1028.2,-
傣利档,2022-12-19 22:02,37.226333,126.156556,382,-,-,-,-,-,-,1,合辑,320,-4.3,1028.2,-
傣利档,2022-12-19 22:03,37.226333,126.156556,383,-,-,-,-,-,-,1,合合辑,337,-4.3,1028.2,-
傣利档,2022-12-19 22:04,37.226333,126.156556,385,-,-,-,-,-,-,1.1,合合辑,338,-4.4,1028.2,-
傣利档,2022-12-19 22:05,37.226333,126.156556,386,-,-,-,-,-,-,1.2,合合辑,341,-4.4,1028.1,-
傣利档,2022-12-19 22:06,37.226333,126.156556,387,-,-,-,-,-,-,1.1,合合辑,327,-4.4,1028.1,-
傣利档,2022-12-19 22:07,37.226333,126.156556,389,-,-,-,-,-,-,1.2,合合辑,329,-4.4,1028.2,-
傣利档,2022-12-19 22:08,37.226333,126.156556,391,-,-,-,-,-,-,1.3,合合辑,331,-4.5,1028.2,-
傣利档,2022-12-19 22:09,37.226333,126.156556,393,-,-,-,-,-,-,0.9,合合辑,337,-4.5,1028.2,-
傣利档,2022-12-19 22:10,37.226333,126.156556,394,-,-,-,-,-,-,1.4,合合辑,334,-4.5,1028.2,-
傣利档,2022-12-19 22:11,37.226333,126.156556,397,-,-,-,-,-,-,1.1,合合辑,330,-4.5,1028.2,-
傣利档,2022-12-19 22:12,37.226333,126.156556,398,-,-,-,-,-,-,0.5,合合辑,341,-4.5,1028.2,-
傣利档,2022-12-19 22:13,37.226333,126.156556,400,-,-,-,-,-,-,0.4,辑合辑,290,-4.4,1028.2,-
傣利档,2022-12-19 22:14,37.226333,126.156556,402,-,-,-,-,-,-,0.6,合合辑,340,-4.4,1028.2,-
傣利档,2022-12-19 22:15,37.226333,126.156556,403,-,-,-,-,-,-,1.1,合辑,325,-4.4,1028.2,-
傣利档,2022-12-19 22:16,37.226333,126.156556,404,-,-,-,-,-,-,1.1,合辑,318,-4.3,1028.2,-
傣利档,2022-12-19 22:17,37.226333,126.156556,406,-,-,-,-,-,-,0.9,合辑,316,-4.2,1028.2,-
傣利档,2022-12-19 22:18,37.226333,126.156556,407,-,-,-,-,-,-,1,合合辑,330,-4.2,1028.2,-
傣利档,2022-12-19 22:19,37.226333,126.156556,408,-,-,-,-,-,-,1.5,合合辑,328,-4.3,1028.2,-
傣利档,2022-12-19 22:20,37.226333,126.156556,410,-,-,-,-,-,-,1.4,合合辑,329,-4.3,1028.2,-
傣利档,2022-12-19 22:21,37.226333,126.156556,411,-,-,-,-,-,-,1.7,合合辑,346,-4.3,1028.2,-
傣利档,2022-12-19 22:22,37.226333,126.156556,413,-,-,-,-,-,-,2,合,5,-4.2,1028.2,-
傣利档,2022-12-19 22:23,37.226333,126.156556,415,-,-,-,-,-,-,1.6,合,358,-4,1028.2,-
傣利档,2022-12-19 22:24,37.226333,126.156556,417,-,-,-,-,-,-,1.9,合,349,-3.8,1028.2,-
傣利档,2022-12-19 22:25,37.226333,126.156556,419,-,-,-,-,-,-,1.5,合合辑,347,-3.7,1028.2,-
傣利档,2022-12-19 22:26,37.226333,126.156556,420,-,-,-,-,-,-,1.8,合合辑,339,-3.7,1028.2,-
傣利档,2022-12-19 22:27,37.226333,126.156556,422,-,-,-,-,-,-,1,合,352,-3.7,1028.2,-
傣利档,2022-12-19 22:28,37.226333,126.156556,424,-,-,-,-,-,-,1.4,合合辑,347,-3.7,1028.2,-
傣利档,2022-12-19 22:29,37.226333,126.156556,425,-,-,-,-,-,-,0.9,合合辑,344,-3.8,1028.2,-
傣利档,2022-12-19 22:30,37.226333,126.156556,426,-,-,-,-,-,-,1.3,合,2,-3.8,1028.2,-
傣利档,2022-12-19 22:31,37.226333,126.156556,428,-,-,-,-,-,-,0.8,合合悼,31,-3.8,1028.2,-
傣利档,2022-12-19 22:32,37.226333,126.156556,429,-,-,-,-,-,-,1.2,合合辑,343,-3.5,1028.2,-
傣利档,2022-12-19 22:33,37.226333,126.156556,431,-,-,-,-,-,-,1.7,合合辑,344,-3.4,1028.2,-
傣利档,2022-12-19 22:34,37.226333,126.156556,433,-,-,-,-,-,-,1.7,合,6,-3.3,1028.2,-
傣利档,2022-12-19 22:35,37.226333,126.156556,435,-,-,-,-,-,-,0.6,合悼,51,-3.2,1028.2,-
傣利档,2022-12-19 22:36,37.226333,126.156556,436,-,-,-,-,-,-,0.4,合,2,-3.1,1028.2,-
傣利档,2022-12-19 22:37,37.226333,126.156556,437,-,-,-,-,-,-,0.4,合,10,-3,1028.2,-
傣利档,2022-12-19 22:38,37.226333,126.156556,439,-,-,-,-,-,-,1.6,合悼,48,-3,1028.2,-
傣利档,2022-12-19 22:39,37.226333,126.156556,440,-,-,-,-,-,-,1.6,合,356,-2.9,1028.2,-
傣利档,2022-12-19 22:40,37.226333,126.156556,442,-,-,-,-,-,-,1.4,合合辑,347,-2.9,1028.2,-
傣利档,2022-12-19 22:41,37.226333,126.156556,444,-,-,-,-,-,-,1.3,合合辑,339,-3.1,1028.2,-
傣利档,2022-12-19 22:42,37.226333,126.156556,445,-,-,-,-,-,-,1.3,合合辑,335,-3.4,1028.2,-
傣利档,2022-12-19 22:43,37.226333,126.156556,447,-,-,-,-,-,-,2,合合辑,330,-3.6,1028.2,-
傣利档,2022-12-19 22:44,37.226333,126.156556,448,-,-,-,-,-,-,1.5,合合辑,336,-3.8,1028.2,-
傣利档,2022-12-19 22:45,37.226333,126.156556,450,-,-,-,-,-,-,1.5,合合辑,342,-3.8,1028.2,-
傣利档,2022-12-19 22:46,37.226333,126.156556,452,-,-,-,-,-,-,1.2,合合辑,329,-3.9,1028.2,-
傣利档,2022-12-19 22:47,37.226333,126.156556,453,-,-,-,-,-,-,1.5,合合辑,338,-3.9,1028.2,-
傣利档,2022-12-19 22:48,37.226333,126.156556,455,-,-,-,-,-,-,1.3,合合辑,345,-3.8,1028.2,-
傣利档,2022-12-19 22:49,37.226333,126.156556,457,-,-,-,-,-,-,1.2,合合辑,339,-3.6,1028.3,-
傣利档,2022-12-19 22:50,37.226333,126.156556,458,-,-,-,-,-,-,1.5,合合辑,346,-3.4,1028.3,-
傣利档,2022-12-19 22:51,37.226333,126.156556,459,-,-,-,-,-,-,1.5,合,353,-3.1,1028.3,-
傣利档,2022-12-19 22:52,37.226333,126.156556,461,-,-,-,-,-,-,2.1,合,357,-3,1028.3,-
傣利档,2022-12-19 22:53,37.226333,126.156556,463,-,-,-,-,-,-,1.3,合,2,-2.9,1028.3,-
傣利档,2022-12-19 22:54,37.226333,126.156556,464,-,-,-,-,-,-,1.4,合,8,-2.8,1028.3,-
傣利档,2022-12-19 22:55,37.226333,126.156556,466,-,-,-,-,-,-,1,合,9,-2.8,1028.2,-
傣利档,2022-12-19 22:56,37.226333,126.156556,467,-,-,-,-,-,-,1.1,合,353,-2.8,1028.2,-
傣利档,2022-12-19 22:57,37.226333,126.156556,468,-,-,-,-,-,-,1.5,合合辑,338,-2.9,1028.2,-
傣利档,2022-12-19 22:58,37.226333,126.156556,470,-,-,-,-,-,-,1.2,合合辑,337,-3.1,1028.2,-
傣利档,2022-12-19 22:59,37.226333,126.156556,472,-,-,-,-,-,-,1.8,合合辑,347,-3.2,1028.2,-
傣利档,2022-12-19 23:00,37.226333,126.156556,473,-,-,-,-,-,-,1.3,合悼,39,-3.2,1028.2,-
傣利档,2022-12-19 23:01,37.226333,126.156556,474,-,-,-,-,-,-,1.9,合悼,53,-3,1028.2,-
傣利档,2022-12-19 23:02,37.226333,126.156556,476,-,-,-,-,-,-,1.6,合合悼,30,-2.7,1028.2,-
傣利档,2022-12-19 23:03,37.226333,126.156556,477,-,-,-,-,-,-,1.1,合合悼,16,-2.6,1028.2,-
傣利档,2022-12-19 23:04,37.226333,126.156556,479,-,-,-,-,-,-,1.2,合合悼,22,-2.5,1028.2,-
傣利档,2022-12-19 23:05,37.226333,126.156556,480,-,-,-,-,-,-,1.2,合悼,43,-2.6,1028.2,-
傣利档,2022-12-19 23:06,37.226333,126.156556,482,-,-,-,-,-,-,1,悼合悼,65,-2.6,1028.2,-
傣利档,2022-12-19 23:07,37.226333,126.156556,483,-,-,-,-,-,-,0.7,合合辑,348,-2.6,1028.2,-
傣利档,2022-12-19 23:08,37.226333,126.156556,484,-,-,-,-,-,-,0.3,合合辑,337,-2.6,1028.2,-
傣利档,2022-12-19 23:09,37.226333,126.156556,486,-,-,-,-,-,-,0.1,合合悼,20,-2.8,1028.2,-
傣利档,2022-12-19 23:10,37.226333,126.156556,487,-,-,-,-,-,-,1.1,合悼,36,-2.9,1028.2,-
傣利档,2022-12-19 23:11,37.226333,126.156556,489,-,-,-,-,-,-,0.7,合,352,-3,1028.2,-
傣利档,2022-12-19 23:12,37.226333,126.156556,490,-,-,-,-,-,-,1.4,合,353,-3,1028.2,-
傣利档,2022-12-19 23:13,37.226333,126.156556,491,-,-,-,-,-,-,1,合,349,-3,1028.2,-
傣利档,2022-12-19 23:14,37.226333,126.156556,493,-,-,-,-,-,-,1,合合辑,343,-3,1028.2,-
傣利档,2022-12-19 23:15,37.226333,126.156556,495,-,-,-,-,-,-,1.2,合辑,319,-3.1,1028.2,-
傣利档,2022-12-19 23:16,37.226333,126.156556,496,-,-,-,-,-,-,1.1,合辑,323,-3.1,1028.2,-
傣利档,2022-12-19 23:17,37.226333,126.156556,497,-,-,-,-,-,-,1.3,合辑,310,-3.1,1028.2,-
傣利档,2022-12-19 23:18,37.226333,126.156556,499,-,-,-,-,-,-,1,合合辑,330,-3,1028.2,-
傣利档,2022-12-19 23:19,37.226333,126.156556,500,-,-,-,-,-,-,1.5,合,7,-2.9,1028.2,-
傣利档,2022-12-19 23:20,37.226333,126.156556,501,-,-,-,-,-,-,1.8,合,4,-2.9,1028.2,-
傣利档,2022-12-19 23:21,37.226333,126.156556,503,-,-,-,-,-,-,1.7,合合辑,345,-3,1028.2,-
傣利档,2022-12-19 23:22,37.226333,126.156556,504,-,-,-,-,-,-,1.4,合合辑,336,-3.1,1028.2,-
傣利档,2022-12-19 23:23,37.226333,126.156556,506,-,-,-,-,-,-,1.5,合,352,-3,1028.2,-
傣利档,2022-12-19 23:24,37.226333,126.156556,507,-,-,-,-,-,-,1.4,合,6,-3,1028.2,-
傣利档,2022-12-19 23:25,37.226333,126.156556,508,-,-,-,-,-,-,1.4,合,357,-2.9,1028.2,-
傣利档,2022-12-19 23:26,37.226333,126.156556,510,-,-,-,-,-,-,1.4,合,357,-3,1028.2,-
傣利档,2022-12-19 23:27,37.226333,126.156556,511,-,-,-,-,-,-,1.2,合合悼,25,-3.1,1028.2,-
傣利档,2022-12-19 23:28,37.226333,126.156556,512,-,-,-,-,-,-,0.6,合合悼,33,-3.2,1028.2,-
傣利档,2022-12-19 23:29,37.226333,126.156556,513,-,-,-,-,-,-,0.9,合合悼,15,-3.2,1028.2,-
傣利档,2022-12-19 23:30,37.226333,126.156556,514,-,-,-,-,-,-,1.2,合,359,-3.2,1028.2,-
傣利档,2022-12-19 23:31,37.226333,126.156556,515,-,-,-,-,-,-,0.7,合合辑,337,-3.2,1028.2,-
傣利档,2022-12-19 23:32,37.226333,126.156556,517,-,-,-,-,-,-,0.6,合合辑,332,-3.3,1028.2,-
傣利档,2022-12-19 23:33,37.226333,126.156556,518,-,-,-,-,-,-,0.8,合合辑,341,-3.4,1028.2,-
傣利档,2022-12-19 23:34,37.226333,126.156556,520,-,-,-,-,-,-,0.5,合,356,-3.4,1028.2,-
傣利档,2022-12-19 23:35,37.226333,126.156556,522,-,-,-,-,-,-,0.9,合,5,-3.5,1028.2,-
傣利档,2022-12-19 23:36,37.226333,126.156556,523,-,-,-,-,-,-,1.2,合合辑,335,-3.6,1028.2,-
傣利档,2022-12-19 23:37,37.226333,126.156556,524,-,-,-,-,-,-,0.7,合,357,-3.6,1028.2,-
傣利档,2022-12-19 23:38,37.226333,126.156556,525,-,-,-,-,-,-,0.9,合,351,-3.6,1028.2,-
傣利档,2022-12-19 23:39,37.226333,126.156556,526,-,-,-,-,-,-,1.2,合合辑,339,-3.6,1028.2,-
傣利档,2022-12-19 23:40,37.226333,126.156556,527,-,-,-,-,-,-,0.9,合合辑,335,-3.7,1028.2,-
傣利档,2022-12-19 23:41,37.226333,126.156556,528,-,-,-,-,-,-,0.6,合合辑,332,-3.9,1028.2,-
傣利档,2022-12-19 23:42,37.226333,126.156556,529,-,-,-,-,-,-,0.6,合合辑,342,-3.9,1028.2,-
傣利档,2022-12-19 23:43,37.226333,126.156556,530,-,-,-,-,-,-,1,合合悼,13,-3.9,1028.2,-
傣利档,2022-12-19 23:44,37.226333,126.156556,532,-,-,-,-,-,-,1.5,合,6,-3.8,1028.2,-
傣利档,2022-12-19 23:45,37.226333,126.156556,533,-,-,-,-,-,-,1.3,合合辑,328,-3.8,1028.2,-
傣利档,2022-12-19 23:46,37.226333,126.156556,535,-,-,-,-,-,-,1.5,合合辑,345,-4,1028.2,-
傣利档,2022-12-19 23:47,37.226333,126.156556,536,-,-,-,-,-,-,2,合悼,45,-4.1,1028.3,-
傣利档,2022-12-19 23:48,37.226333,126.156556,537,-,-,-,-,-,-,1.5,合合悼,29,-3.7,1028.2,-
傣利档,2022-12-19 23:49,37.226333,126.156556,538,-,-,-,-,-,-,1.4,合合悼,28,-3.3,1028.2,-
傣利档,2022-12-19 23:50,37.226333,126.156556,539,-,-,-,-,-,-,1.4,合合悼,30,-3.1,1028.2,-
傣利档,2022-12-19 23:51,37.226333,126.156556,540,-,-,-,-,-,-,1.3,合,358,-3,1028.2,-
傣利档,2022-12-19 23:52,37.226333,126.156556,541,-,-,-,-,-,-,1.4,合合辑,342,-2.9,1028.2,-
傣利档,2022-12-19 23:53,37.226333,126.156556,542,-,-,-,-,-,-,1.1,合合辑,346,-3,1028.2,-
傣利档,2022-12-19 23:54,37.226333,126.156556,544,-,-,-,-,-,-,1.1,合合辑,342,-3.1,1028.2,-
傣利档,2022-12-19 23:55,37.226333,126.156556,545,-,-,-,-,-,-,1.2,合合辑,336,-3.2,1028.2,-
傣利档,2022-12-19 23:56,37.226333,126.156556,546,-,-,-,-,-,-,0.7,合合辑,333,-3.2,1028.2,-
傣利档,2022-12-19 23:57,37.226333,126.156556,547,-,-,-,-,-,-,0.6,合辑,326,-3.2,1028.2,-
傣利档,2022-12-19 23:58,37.226333,126.156556,548,-,-,-,-,-,-,0.5,合合辑,332,-3.4,1028.2,-
傣利档,2022-12-19 23:59,37.226333,126.156556,549,-,-,-,-,-,-,0.2,合,352,-3.5,1028.2,-
傣利档,2022-12-20 0:00,37.226333,126.156556,550,-,-,-,-,-,-,0.3,合合悼,17,-3.5,1028.2,-
傣利档,2022-12-20 0:01,37.226333,126.156556,551,-,-,-,-,-,-,0.2,合合悼,26,-3.5,1028.2,-
傣利档,2022-12-20 0:02,37.226333,126.156556,552,-,-,-,-,-,-,1.6,合,359,-3.5,1028.2,-
傣利档,2022-12-20 0:03,37.226333,126.156556,553,-,-,-,-,-,-,1.7,合合悼,14,-3.5,1028.2,-
傣利档,2022-12-20 0:04,37.226333,126.156556,554,-,-,-,-,-,-,1,合合悼,13,-3.4,1028.2,-
傣利档,2022-12-20 0:05,37.226333,126.156556,555,-,-,-,-,-,-,0.9,合,350,-3.3,1028.2,-
傣利档,2022-12-20 0:06,37.226333,126.156556,556,-,-,-,-,-,-,1.2,合合辑,346,-3.3,1028.3,-
傣利档,2022-12-20 0:07,37.226333,126.156556,556,-,-,-,-,-,-,1.2,合合辑,333,-3.4,1028.3,-
傣利档,2022-12-20 0:08,37.226333,126.156556,557,-,-,-,-,-,-,1.3,合合辑,341,-3.5,1028.3,-
傣利档,2022-12-20 0:09,37.226333,126.156556,558,-,-,-,-,-,-,1.1,合,1,-3.6,1028.3,-
傣利档,2022-12-20 0:10,37.226333,126.156556,559,-,-,-,-,-,-,0.9,合合悼,27,-3.7,1028.3,-
傣利档,2022-12-20 0:11,37.226333,126.156556,560,-,-,-,-,-,-,1.3,合合悼,28,-3.6,1028.3,-
傣利档,2022-12-20 0:12,37.226333,126.156556,562,-,-,-,-,-,-,1.5,合悼,34,-3.4,1028.3,-
傣利档,2022-12-20 0:13,37.226333,126.156556,563,-,-,-,-,-,-,1.6,合悼,55,-3.3,1028.3,-
傣利档,2022-12-20 0:14,37.226333,126.156556,564,-,-,-,-,-,-,1.7,合悼,39,-3,1028.3,-
傣利档,2022-12-20 0:15,37.226333,126.156556,565,-,-,-,-,-,-,1.3,合合辑,342,-2.8,1028.3,-
傣利档,2022-12-20 0:16,37.226333,126.156556,565,-,-,-,-,-,-,1.6,合合辑,338,-2.8,1028.3,-
傣利档,2022-12-20 0:17,37.226333,126.156556,566,-,-,-,-,-,-,1,合合辑,335,-2.9,1028.3,-
傣利档,2022-12-20 0:18,37.226333,126.156556,566,-,-,-,-,-,-,0.4,合合辑,338,-3.1,1028.3,-
傣利档,2022-12-20 0:19,37.226333,126.156556,567,-,-,-,-,-,-,1.5,合合辑,343,-3.2,1028.3,-
傣利档,2022-12-20 0:20,37.226333,126.156556,568,-,-,-,-,-,-,1.5,合合辑,343,-3.3,1028.3,-
傣利档,2022-12-20 0:21,37.226333,126.156556,569,-,-,-,-,-,-,1.1,合合悼,13,-3.4,1028.3,-
傣利档,2022-12-20 0:22,37.226333,126.156556,570,-,-,-,-,-,-,1.2,合,1,-3.3,1028.3,-
傣利档,2022-12-20 0:23,37.226333,126.156556,571,-,-,-,-,-,-,1.4,合合悼,16,-3.2,1028.3,-
傣利档,2022-12-20 0:24,37.226333,126.156556,571,-,-,-,-,-,-,1.2,合,5,-3.1,1028.3,-
傣利档,2022-12-20 0:25,37.226333,126.156556,572,-,-,-,-,-,-,0.4,合,357,-2.9,1028.3,-
傣利档,2022-12-20 0:26,37.226333,126.156556,572,-,-,-,-,-,-,0.4,合,5,-2.8,1028.3,-
傣利档,2022-12-20 0:27,37.226333,126.156556,573,-,-,-,-,-,-,1.4,合悼,49,-2.8,1028.3,-
傣利档,2022-12-20 0:28,37.226333,126.156556,574,-,-,-,-,-,-,2.1,合悼,51,-2.7,1028.3,-
傣利档,2022-12-20 0:29,37.226333,126.156556,575,-,-,-,-,-,-,2.7,合悼,46,-2.4,1028.4,-
傣利档,2022-12-20 0:30,37.226333,126.156556,576,-,-,-,-,-,-,2.5,合悼,47,-2.3,1028.4,-
傣利档,2022-12-20 0:31,37.226333,126.156556,577,-,-,-,-,-,-,1.3,合悼,47,-2.2,1028.4,-
傣利档,2022-12-20 0:32,37.226333,126.156556,578,-,-,-,-,-,-,1.5,悼,79,-2.1,1028.4,-
傣利档,2022-12-20 0:33,37.226333,126.156556,578,-,-,-,-,-,-,1.4,悼,79,-2.1,1028.4,-
傣利档,2022-12-20 0:34,37.226333,126.156556,579,-,-,-,-,-,-,2.2,悼,87,-2,1028.4,-
傣利档,2022-12-20 0:35,37.226333,126.156556,579,-,-,-,-,-,-,2.1,合悼,53,-1.8,1028.4,-
傣利档,2022-12-20 0:36,37.226333,126.156556,580,-,-,-,-,-,-,1.6,合合悼,13,-1.9,1028.4,-
傣利档,2022-12-20 0:37,37.226333,126.156556,580,-,-,-,-,-,-,1,合,2,-2.3,1028.4,-
傣利档,2022-12-20 0:38,37.226333,126.156556,581,-,-,-,-,-,-,1.1,合合辑,344,-2.5,1028.4,-
傣利档,2022-12-20 0:39,37.226333,126.156556,582,-,-,-,-,-,-,1.1,合合辑,334,-2.6,1028.4,-
傣利档,2022-12-20 0:40,37.226333,126.156556,583,-,-,-,-,-,-,1.3,合合辑,334,-2.8,1028.4,-
傣利档,2022-12-20 0:41,37.226333,126.156556,584,-,-,-,-,-,-,1.2,合合辑,340,-2.9,1028.4,-
傣利档,2022-12-20 0:42,37.226333,126.156556,584,-,-,-,-,-,-,1.2,合合辑,333,-3,1028.4,-
傣利档,2022-12-20 0:43,37.226333,126.156556,584,-,-,-,-,-,-,1.4,合辑,313,-3.2,1028.3,-
傣利档,2022-12-20 0:44,37.226333,126.156556,584,-,-,-,-,-,-,1.7,合辑,324,-3.6,1028.3,-
傣利档,2022-12-20 0:45,37.226333,126.156556,584,-,-,-,-,-,-,1.4,合合辑,335,-3.8,1028.3,-
